C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_48_554.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_48_554.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_48_554.jpg,-0.1804511,0.6941037,0,20.69622
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_48_626.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_48_626.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_48_626.jpg,-0.1804511,0.6941037,0,21.21699
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_48_698.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_48_698.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_48_698.jpg,-0.1804511,0.6879247,0,21.70598
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_48_769.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_48_769.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_48_769.jpg,-0.1503759,0.6554475,0,22.17531
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_48_841.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_48_841.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_48_841.jpg,-0.1390978,0.6440315,0,22.61924
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_48_913.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_48_913.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_48_913.jpg,-0.1390978,0.6440315,0,22.89565
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_48_987.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_48_987.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_48_987.jpg,-0.1390978,0.6440315,0,23.3434
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_058.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_058.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_058.jpg,-0.131579,0.6440315,0,23.70226
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_130.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_130.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_130.jpg,-0.1240602,0.6440315,0,24.13159
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_202.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_202.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_202.jpg,-0.1240602,0.6352152,0,24.55705
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_273.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_273.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_273.jpg,-0.1240602,0.6053753,0,24.85463
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_340.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_340.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_340.jpg,-0.1240602,0.5661163,0,25.22016
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_411.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_411.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_411.jpg,-0.1090226,0.5547003,0,25.47875
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_482.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_482.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_482.jpg,-0.06766918,0.5429452,0,25.80977
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_553.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_553.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_553.jpg,-0.04887218,0.5310394,0,26.04462
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_625.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_625.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_625.jpg,-0.0112782,0.5237678,0,26.34757
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_696.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_696.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_696.jpg,0.01879699,0.5215072,0,26.56882
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_767.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_767.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_767.jpg,0.05263158,0.5215072,0,26.85747
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_910.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_910.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_910.jpg,0.05639098,0.5215072,0,27.35916
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_49_984.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_49_984.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_49_984.jpg,0.007518797,0.5215072,0,27.64447
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_053.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_053.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_053.jpg,-0.01503759,0.5215072,0,27.85655
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_125.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_125.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_125.jpg,-0.04135338,0.5215072,0,28.13675
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_193.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_193.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_193.jpg,-0.05639098,0.5215072,0,28.34494
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_263.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_263.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_263.jpg,-0.08270676,0.5215072,0,28.61815
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_332.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_332.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_332.jpg,-0.1203007,0.5215072,0,28.82016
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_401.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_401.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_401.jpg,-0.1428571,0.5215072,0,29.08683
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_469.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_469.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_469.jpg,-0.2142857,0.5192842,0,29.27653
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_537.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_537.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_537.jpg,-0.2368421,0.5192842,0,29.45724
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_607.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_607.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_607.jpg,-0.2368421,0.5169107,0,29.7062
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_677.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_677.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_677.jpg,-0.2518797,0.5169107,0,29.89245
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_748.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_748.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_748.jpg,-0.2706767,0.3671839,0,30.03215
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_819.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_819.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_819.jpg,-0.2706767,0.2788699,0,30.00605
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_892.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_892.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_892.jpg,-0.2706767,0.2637239,0,30.00121
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_50_965.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_50_965.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_50_965.jpg,-0.2218045,0.2692247,0,30.00384
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_035.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_035.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_035.jpg,-0.131579,0.2773629,0,30.00975
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_103.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_103.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_103.jpg,-0.04135338,0.2843707,0,30.00871
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_174.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_174.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_174.jpg,-0.007518797,0.2843707,0,30.00883
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_246.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_246.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_246.jpg,0.01503759,0.2843707,0,30.00854
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_317.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_317.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_317.jpg,0.01879699,0.2843707,0,30.00833
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_390.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_390.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_390.jpg,0.01879699,0.2843707,0,30.00869
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_462.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_462.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_462.jpg,0.01879699,0.2843707,0,30.0088
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_534.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_534.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_534.jpg,0.01879699,0.2843707,0,30.0085
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_609.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_609.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_609.jpg,0.01879699,0.2843707,0,30.00866
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_682.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_682.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_682.jpg,0.01879699,0.2843707,0,30.00874
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_755.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_755.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_755.jpg,0.01879699,0.2843707,0,30.00905
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_823.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_823.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_823.jpg,0.01879699,0.2843707,0,30.00903
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_897.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_897.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_897.jpg,0.01879699,0.2843707,0,30.0089
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_51_968.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_51_968.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_51_968.jpg,0.01879699,0.2843707,0,30.00935
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_52_039.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_52_039.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_52_039.jpg,0.01879699,0.2843707,0,30.00926
C:\Users\bill_\Desktop\car\IMG\center_2020_05_03_14_22_52_110.jpg,C:\Users\bill_\Desktop\car\IMG\left_2020_05_03_14_22_52_110.jpg,C:\Users\bill_\Desktop\car\IMG\right_2020_05_03_14_22_52_110.jpg,0.01879699,0.2843707,0,30.00928
